(1, 1250)	[0.0, 1.4532880912191256e-05, 0.0, 0.0, 0.0013984580210668232]
(1, 1346)	[0.0, 3.415816237519863e-06, 0.0, 0.0, 7.256472773714153e-07]
(1, 2269)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3122)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1695)	[0.0, 0.0, 0.0, 6.935389907620606e-06, 0.0]
(1, 1293)	[0.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 1187)	[0.0, 6.95700947825843e-08, 0.0, 3.908843831554889e-05, 0.0]
(1, 2305)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 910)	[0.0, 3.415816237519863e-06, 0.0, 0.0, 7.256472773714153e-07]
(1, 1124)	[0.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 1505)	[0.0, 0.0, 0.0, 6.935389907620606e-06, 0.0]
(1, 1579)	[0.0, 0.0, 0.0, 9.796238244514106e-05, 0.0]
(1, 2460)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 83)	[1.0, 0.0005006966213862765, 0.0, 0.001567398119122257, 0.006505546129051864]
(1, 2186)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2880)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1235)	[0.0, 7.845092327850948e-05, 0.0, 0.0015438871473354217, 0.001092463586736285]
(1, 50)	[1.0, 1.8903986516534408e-07, 0.0, 1.995530012771392e-05, 0.0]
(1, 1085)	[0.0, 1.2045882423842133e-06, 0.0, 0.00010096673336154511, 5.584822662658322e-06]
(1, 2844)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1887)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3186)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2640)	[0.0, 0.0, 8.707767328456983e-05, 0.0, 0.0]
(1, 2369)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3189)	[0.0, 0.0, 6.530825496342737e-05, 0.0, 0.0]
(1, 3021)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1494)	[0.0, 0.0, 0.0, 6.935389907620606e-06, 0.0]
(1, 3636)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1307)	[0.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 2744)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1151)	[0.0, 1.8903986516534408e-07, 0.0, 1.995530012771392e-05, 0.0]
(1, 886)	[0.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 165)	[1.0, 7.845092327850948e-05, 0.0, 0.0015438871473354217, 0.001092463586736285]
(1, 3525)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1099)	[0.0, 6.97610905291156e-05, 0.0, 0.0, 0.0005090040010967331]
(1, 933)	[0.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 2180)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3576)	[0.0, 0.0, 0.00019592476489028212, 0.0, 0.0]
(1, 2464)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2916)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1071)	[0.0, 4.576525442512903e-07, 0.0, 4.6260013932427715e-05, 8.97622049732951e-06]
(1, 2144)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3136)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1907)	[0.0, 0.0, 0.00039184952978056425, 0.0, 0.0]
(1, 1479)	[0.0, 0.0, 0.0, 6.935389907620606e-06, 0.0]
(1, 1216)	[0.0, 1.8903986516534408e-07, 0.0, 1.995530012771392e-05, 0.0]
(1, 1379)	[0.0, 8.385851719162724e-07, 0.0, 5.705501395156568e-05, 0.0]
(1, 64)	[1.0, 0.0003152288493850667, 0.0, 0.0031422600388117624, 0.003894860865108743]
(1, 2948)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1765)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1753)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1400)	[0.0, 0.0, 0.0, 7.256472773714152e-05, 0.0]
(1, 3676)	[0.0, 0.0, 0.0002612330198537095, 0.0, 0.0]
(1, 2472)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2767)	[0.0, 0.0, 0.001567398119122257, 0.0, 0.0]
(1, 2205)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 965)	[0.0, 1.2045882423842133e-06, 0.0, 0.00010096673336154511, 5.584822662658322e-06]
(1, 3620)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 693)	[0.0, 7.845092327850948e-05, 0.0, 0.0015438871473354217, 0.001092463586736285]
(1, 3387)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1094)	[0.0, 3.646589579813444e-07, 0.0, 5.8155446086480575e-05, 1.4580276650945862e-06]
(1, 1809)	[0.0, 0.0, 0.001567398119122257, 0.0, 0.0]
(1, 1267)	[0.0, 2.8094688056373882e-06, 0.0, 0.000109717868338558, 2.449486477358905e-05]
(1, 1631)	[0.0, 0.0, 0.0, 7.256472773714152e-05, 0.0]
(1, 2271)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2406)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2385)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1868)	[0.0, 0.0, 0.00039184952978056425, 0.0, 0.0]
(1, 1717)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3333)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3638)	[0.0, 0.0, 0.00039184952978056425, 0.0, 0.0]
(1, 1363)	[0.0, 8.385851719162724e-07, 0.0, 5.705501395156568e-05, 0.0]
(1, 3232)	[0.0, 0.0, 5.2246603970741896e-05, 0.0, 0.0]
(1, 1705)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1628)	[0.0, 0.0, 0.0, 6.530825496342737e-05, 0.0]
(1, 2578)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3334)	[0.0, 0.0, 0.00019592476489028212, 0.0, 0.0]
(1, 2663)	[0.0, 0.0, 0.00015673981191222572, 0.0, 0.0]
(1, 3356)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1080)	[0.0, 1.2045882423842133e-06, 0.0, 0.00010096673336154511, 5.584822662658322e-06]
(1, 177)	[1.0, 7.918769891949968e-07, 0.0, 5.442354580285614e-05, 0.0]
(1, 2923)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1905)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3291)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3226)	[0.0, 0.0, 0.0002612330198537095, 0.0, 0.0]
(1, 2120)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3126)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2487)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1052)	[0.0, 4.576525442512903e-07, 0.0, 4.6260013932427715e-05, 8.97622049732951e-06]
(1, 1371)	[0.0, 2.835597977480161e-07, 0.0, 0.0, 0.0]
(1, 2387)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2944)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1171)	[0.0, 1.5298954692894084e-05, 0.0, 5.329153605015674e-05, 0.00011007334290351873]
(1, 1064)	[0.0, 3.646589579813444e-07, 0.0, 5.8155446086480575e-05, 1.4580276650945862e-06]
(1, 2458)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1487)	[0.0, 0.0, 0.0, 6.935389907620606e-06, 0.0]
(1, 1367)	[0.0, 8.385851719162724e-07, 0.0, 5.705501395156568e-05, 0.0]
(1, 2071)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1300)	[0.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 1206)	[0.0, 6.95700947825843e-08, 0.0, 3.908843831554889e-05, 0.0]
(1, 874)	[0.0, 2.835597977480161e-07, 0.0, 0.0, 0.0]
(1, 3454)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2444)	[0.0, 0.0, 0.00019592476489028212, 0.0, 0.0]
(1, 2739)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1821)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2732)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1436)	[0.0, 0.0, 0.0, 6.935389907620606e-06, 0.0]
(1, 669)	[0.0, 1.1468080887318635e-05, 0.0, 0.0, 9.047767158292607e-05]
(1, 1564)	[0.0, 0.0, 0.0, 7.256472773714152e-05, 0.0]
(1, 3627)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 637)	[0.0, 6.95700947825843e-08, 0.0, 3.908843831554889e-05, 0.0]
(1, 1262)	[0.0, 4.576525442512903e-07, 0.0, 4.6260013932427715e-05, 8.97622049732951e-06]
(1, 1923)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1174)	[0.0, 6.95700947825843e-08, 0.0, 3.908843831554889e-05, 0.0]
(1, 204)	[1.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 1214)	[0.0, 1.1468080887318635e-05, 0.0, 0.0, 9.047767158292607e-05]
(1, 1226)	[0.0, 3.646589579813444e-07, 0.0, 5.8155446086480575e-05, 1.4580276650945862e-06]
(1, 767)	[0.0, 2.7091489152835372e-05, 0.0, 0.00024490595611285264, 0.0004364254167835321]
(1, 1315)	[0.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 871)	[0.0, 2.835597977480161e-07, 0.0, 6.935389907620606e-06, 0.0]
(1, 3075)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1763)	[0.0, 0.0, 0.001567398119122257, 0.0, 0.0]
(1, 1229)	[0.0, 3.646589579813444e-07, 0.0, 5.8155446086480575e-05, 1.4580276650945862e-06]
(1, 1136)	[0.0, 7.845092327850948e-05, 0.0, 0.0015438871473354217, 0.001092463586736285]
(1, 1337)	[0.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 1771)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2008)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2507)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 646)	[0.0, 2.7544199368543607e-07, 0.0, 1.5071135760790934e-05, 1.3080363316035594e-05]
(1, 2543)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 967)	[0.0, 6.95700947825843e-08, 0.0, 3.908843831554889e-05, 0.0]
(1, 1095)	[0.0, 3.646589579813444e-07, 0.0, 5.8155446086480575e-05, 1.4580276650945862e-06]
(1, 1169)	[0.0, 4.576525442512903e-07, 0.0, 4.6260013932427715e-05, 8.97622049732951e-06]
(1, 1173)	[0.0, 6.95700947825843e-08, 0.0, 3.908843831554889e-05, 0.0]
(1, 1995)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2170)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 820)	[0.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 988)	[0.0, 2.8094688056373882e-06, 0.0, 0.000109717868338558, 2.449486477358905e-05]
(1, 1692)	[0.0, 0.0, 0.0, 6.935389907620606e-06, 0.0]
(1, 2796)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1146)	[0.0, 6.95700947825843e-08, 0.0, 3.908843831554889e-05, 0.0]
(1, 3531)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 908)	[0.0, 2.835597977480161e-07, 0.0, 0.0, 0.0]
(1, 2746)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 666)	[0.0, 1.1468080887318635e-05, 0.0, 0.0, 9.047767158292607e-05]
(1, 2039)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3257)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1221)	[0.0, 3.646589579813444e-07, 0.0, 5.8155446086480575e-05, 1.4580276650945862e-06]
(1, 815)	[0.0, 2.835597977480161e-07, 0.0, 0.0, 0.0]
(1, 1377)	[0.0, 8.385851719162724e-07, 0.0, 5.705501395156568e-05, 0.0]
(1, 1002)	[0.0, 3.927776569332211e-06, 0.0, 0.0, 2.6355934099860437e-05]
(1, 3162)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2223)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1727)	[0.0, 0.0, 0.001567398119122257, 0.0, 0.0]
(1, 2496)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2531)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1851)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2476)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2938)	[0.0, 0.0, 8.707767328456983e-05, 0.0, 0.0]
(1, 2674)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1489)	[0.0, 0.0, 0.0, 6.935389907620606e-06, 0.0]
(1, 1491)	[0.0, 0.0, 0.0, 6.935389907620606e-06, 0.0]
(1, 1280)	[0.0, 1.2045882423842133e-06, 0.0, 0.00010096673336154511, 5.584822662658322e-06]
(1, 3600)	[0.0, 0.0, 0.00039184952978056425, 0.0, 0.0]
(1, 197)	[1.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 92)	[1.0, 1.5298954692894084e-05, 0.0, 5.329153605015674e-05, 0.00011007334290351873]
(1, 1317)	[0.0, 6.95700947825843e-08, 0.0, 3.908843831554889e-05, 0.0]
(1, 2981)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3124)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 112)	[1.0, 3.646589579813444e-07, 0.0, 5.8155446086480575e-05, 1.4580276650945862e-06]
(1, 2527)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 993)	[0.0, 3.646589579813444e-07, 0.0, 5.8155446086480575e-05, 1.4580276650945862e-06]
(1, 1255)	[0.0, 1.1468080887318635e-05, 0.0, 0.0, 9.047767158292607e-05]
(1, 3412)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1454)	[0.0, 0.0, 0.0, 2.902589109485661e-05, 0.0]
(1, 2870)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3608)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1953)	[0.0, 0.0, 0.00015673981191222572, 0.0, 0.0]
(1, 972)	[0.0, 1.2105196492169672e-06, 0.0, 0.0, 0.0]
(1, 2134)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3047)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1069)	[0.0, 1.7811342262752922e-05, 0.0, 0.0, 4.516972283089224e-05]
(1, 2283)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 668)	[0.0, 2.7544199368543607e-07, 0.0, 1.5071135760790934e-05, 1.3080363316035594e-05]
(1, 1683)	[0.0, 0.0, 0.0, 6.935389907620606e-06, 0.0]
(1, 3206)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1815)	[0.0, 0.0, 0.00039184952978056425, 0.0, 0.0]
(1, 2468)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1955)	[0.0, 0.0, 0.001567398119122257, 0.0, 0.0]
(1, 1148)	[0.0, 4.825733125376407e-07, 0.0, 2.432169495189709e-05, 0.0]
(1, 2128)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 195)	[1.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 2639)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3592)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1087)	[0.0, 6.95700947825843e-08, 0.0, 3.908843831554889e-05, 0.0]
(1, 1711)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 3360)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 867)	[0.0, 2.7544199368543607e-07, 0.0, 1.5071135760790934e-05, 1.3080363316035594e-05]
(1, 2887)	[0.0, 0.0, 0.00039184952978056425, 0.0, 0.0]
(1, 1475)	[0.0, 0.0, 0.0, 6.935389907620606e-06, 0.0]
(1, 2215)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1613)	[0.0, 0.0, 0.0, 0.000522466039707419, 0.0]
(1, 1278)	[0.0, 5.796156962997785e-07, 0.0, 0.00014367816091954023, 0.0]
(1, 1590)	[0.0, 0.0, 0.0, 0.0002985520226899537, 0.0]
(1, 3500)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 350)	[1.0, 4.825733125376407e-07, 0.0, 2.432169495189709e-05, 0.0]
(1, 3028)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2436)	[0.0, 0.0, 0.00039184952978056425, 0.0, 0.0]
(1, 2810)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1351)	[0.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 3328)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1390)	[0.0, 0.0, 0.0, 2.902589109485661e-05, 0.0]
(1, 198)	[1.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 2537)	[0.0, 0.0, 0.00011195700850873263, 0.0, 0.0]
(1, 1829)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1540)	[0.0, 0.0, 0.0, 3.731900283624421e-05, 0.0]
(1, 1316)	[0.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 2322)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 1279)	[0.0, 6.55346473816549e-08, 0.0, 8.107231650632364e-06, 0.0]
(1, 794)	[0.0, 2.7091489152835372e-05, 0.0, 0.00024490595611285264, 0.0004364254167835321]
(1, 1737)	[0.0, 0.0, 0.00054858934169279, 0.0, 0.0]
(1, 2350)	[0.0, 0.0, 0.001567398119122257, 0.0, 0.0]
(1, 3069)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2849)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
(1, 2393)	[0.0, 0.0, 0.0007836990595611285, 0.0, 0.0]
